vdd	V(ds)	Id(M1)
9.779999999999880e+000	9.780000e+000	1.773945e-003
9.799999999999880e+000	9.800000e+000	1.773954e-003
9.819999999999880e+000	9.820000e+000	1.773962e-003
9.839999999999879e+000	9.840000e+000	1.773971e-003
9.859999999999879e+000	9.860000e+000	1.773979e-003
9.879999999999878e+000	9.880000e+000	1.773988e-003
9.899999999999878e+000	9.900000e+000	1.773996e-003
9.919999999999877e+000	9.920000e+000	1.774005e-003
9.939999999999877e+000	9.940000e+000	1.774013e-003
9.959999999999877e+000	9.960000e+000	1.774021e-003
9.979999999999876e+000	9.980000e+000	1.774030e-003
1.000000000000000e+001	1.000000e+001	1.774038e-003
