vdd	V(ds)	Id(M1)
9.019999999999897e+000	9.020000e+000	1.267826e-003
9.039999999999896e+000	9.040000e+000	1.267834e-003
9.059999999999896e+000	9.060000e+000	1.267841e-003
9.079999999999895e+000	9.080000e+000	1.267849e-003
9.099999999999895e+000	9.100000e+000	1.267856e-003
9.119999999999894e+000	9.120000e+000	1.267864e-003
9.139999999999894e+000	9.140000e+000	1.267871e-003
9.159999999999894e+000	9.160000e+000	1.267878e-003
9.179999999999893e+000	9.180000e+000	1.267886e-003
9.199999999999893e+000	9.200000e+000	1.267893e-003
9.219999999999892e+000	9.220000e+000	1.267901e-003
9.239999999999892e+000	9.240000e+000	1.267908e-003
9.259999999999891e+000	9.260000e+000	1.267916e-003
9.279999999999891e+000	9.280000e+000	1.267923e-003
9.299999999999891e+000	9.300000e+000	1.267931e-003
9.319999999999890e+000	9.320000e+000	1.267938e-003
9.339999999999890e+000	9.340000e+000	1.267946e-003
9.359999999999889e+000	9.360000e+000	1.267953e-003
9.379999999999889e+000	9.380000e+000	1.267961e-003
9.399999999999888e+000	9.400000e+000	1.267968e-003
9.419999999999888e+000	9.420000e+000	1.267975e-003
9.439999999999888e+000	9.440000e+000	1.267983e-003
9.459999999999887e+000	9.460000e+000	1.267990e-003
9.479999999999887e+000	9.480000e+000	1.267998e-003
9.499999999999886e+000	9.500000e+000	1.268005e-003
9.519999999999886e+000	9.520000e+000	1.268013e-003
9.539999999999886e+000	9.540000e+000	1.268020e-003
9.559999999999885e+000	9.560000e+000	1.268028e-003
9.579999999999885e+000	9.580000e+000	1.268035e-003
9.599999999999884e+000	9.600000e+000	1.268042e-003
9.619999999999884e+000	9.620000e+000	1.268050e-003
9.639999999999883e+000	9.640000e+000	1.268058e-003
9.659999999999883e+000	9.660000e+000	1.268065e-003
9.679999999999883e+000	9.680000e+000	1.268072e-003
9.699999999999882e+000	9.700000e+000	1.268080e-003
9.719999999999882e+000	9.720000e+000	1.268087e-003
9.739999999999881e+000	9.740000e+000	1.268095e-003
9.759999999999881e+000	9.760000e+000	1.268102e-003
9.779999999999880e+000	9.780000e+000	1.268110e-003
9.799999999999880e+000	9.800000e+000	1.268117e-003
9.819999999999880e+000	9.820000e+000	1.268125e-003
9.839999999999879e+000	9.840000e+000	1.268132e-003
9.859999999999879e+000	9.860000e+000	1.268139e-003
9.879999999999878e+000	9.880000e+000	1.268147e-003
9.899999999999878e+000	9.900000e+000	1.268154e-003
9.919999999999877e+000	9.920000e+000	1.268162e-003
9.939999999999877e+000	9.940000e+000	1.268169e-003
9.959999999999877e+000	9.960000e+000	1.268177e-003
9.979999999999876e+000	9.980000e+000	1.268184e-003
1.000000000000000e+001	1.000000e+001	1.268192e-003
